fips_ipeds,year,fourcat,dif_amind,dif_asian,dif_black,dif_hispa,dif_multi,dif_pacis,dif_white
Missouri,2009,Private Selective,0.1597874,-0.4083757,-2.24932,-1.423784,-0.5549842,,-4.965557
Missouri,2010,Private Selective,-0.0101456,-0.9118442,-1.454214,-2.104165,-1.902182,-0.0571074,-3.817526
Missouri,2011,Private Selective,0.0179535,-0.8932042,-1.1722,-2.547946,-0.5051543,0.0146213,-2.664655
Missouri,2012,Private Selective,-0.0002648,-0.9578788,-1.661858,-1.703725,-0.5188483,0.0363514,-3.016459
Missouri,2013,Private Selective,-0.0652955,-0.8544832,-2.011277,-1.691522,-0.5087023,0.0567116,-4.207449
Missouri,2014,Private Selective,-0.018741,-0.9844001,-2.245384,-1.342558,-0.2559222,0.0912299,-4.135595
Missouri,2015,Private Selective,0.0386167,-1.137548,-2.597063,-1.442058,-0.2158152,0.0860938,-6.199859
Missouri,2016,Private Selective,-0.0780524,-1.031292,-2.824007,-1.321444,-0.1297116,0.0960941,-5.59268
Missouri,2017,Private Selective,-0.0612938,-1.1794,-2.994272,-1.160803,-0.1047642,0.0407062,-6.117384
Missouri,2009,Public More Selective,0.249985,3.143438,-1.806175,0.0043274,-1.044734,,-10.83313
Missouri,2010,Public More Selective,0.0223379,0.8315483,-5.626277,-1.624055,-1.460559,-0.09889,3.014483
Missouri,2011,Public More Selective,0.0187799,0.8878164,-4.997203,-1.305267,-1.225091,-0.0375567,1.657863
Missouri,2012,Public More Selective,-0.05103,0.8196178,-5.116748,-1.120918,-0.6745451,-0.0162154,1.545416
Missouri,2013,Public More Selective,-0.1444165,0.8574808,-5.447763,-0.8908613,-0.3623294,-0.0056022,1.562818
Missouri,2014,Public More Selective,-0.2164436,0.8560267,-5.888127,-0.7602654,-0.1118139,-0.0204847,1.543583
Missouri,2015,Public More Selective,-0.2345773,0.8991259,-6.122994,-0.803721,-0.0203465,-0.0688517,1.789007
Missouri,2016,Public More Selective,-0.2392572,1.096314,-6.492792,-0.614865,-0.0059932,-0.0988901,1.95908
Missouri,2017,Public More Selective,-0.2361099,1.209928,-6.667121,-0.3820198,0.0691081,-0.1151747,2.188292
Missouri,2009,Public Nonselective,0.2723017,-1.167696,23.34045,-3.012582,-0.069385,,-19.42495
Missouri,2010,Public Nonselective,0.1672849,-1.419579,18.68601,-4.040928,-0.9398043,-0.0937522,-12.98569
Missouri,2011,Public Nonselective,0.3871864,-1.525514,19.671,-4.080834,-0.8962603,-0.0641876,-15.70406
Missouri,2012,Public Nonselective,0.3811863,-1.330136,18.07004,-4.19838,-0.8582697,0.0271933,-14.40585
Missouri,2013,Public Nonselective,0.2242181,-1.250521,17.21584,-4.496925,-0.8304638,-0.0240406,-14.32596
Missouri,2014,Public Nonselective,0.0418257,-1.345453,19.66703,-4.176664,-0.5048899,0.0153455,-17.41116
Missouri,2015,Public Nonselective,-0.056358,-1.250043,20.63334,-4.470182,-0.2204312,-0.0275439,-17.61867
Missouri,2016,Public Nonselective,-0.023026,-1.043791,21.09509,-4.210632,-0.0125761,0.0011211,-19.42828
Missouri,2017,Public Nonselective,-0.0429087,-1.311912,22.44287,-4.238991,-0.1071716,-0.0232451,-20.74403
Missouri,2009,Public Selective,0.3212323,-0.2324949,-3.169839,-1.642408,-1.444552,,-0.2563893
Missouri,2010,Public Selective,0.1573631,-0.6001733,-2.315053,-2.547205,-1.372861,-0.0706739,1.248009
Missouri,2011,Public Selective,0.154669,-0.5092214,-2.185633,-2.310116,-1.143194,-0.0253153,-0.858489
Missouri,2012,Public Selective,0.0793792,-0.4323491,-3.333236,-2.274915,-0.9071613,0.0159755,-0.310277
Missouri,2013,Public Selective,0.0886448,-0.3579176,-3.301377,-2.209571,-0.8678267,0.0173851,-0.808902
Missouri,2014,Public Selective,0.0973013,-0.3092517,-2.961662,-1.973101,-0.6431605,0.015902,0.9394348
Missouri,2015,Public Selective,0.0811254,-0.4669344,-2.912455,-1.911235,-0.3922035,-0.0101453,0.8411016
Missouri,2016,Public Selective,0.0206729,-0.4422586,-3.249193,-1.72833,-0.0727586,-0.0760612,1.559251
Missouri,2017,Public Selective,0.046003,-0.5735167,-3.303584,-1.594009,0.0363922,-0.058069,1.939468
Montana,2009,Private More Selective,0.4966131,-2.622607,-12.55367,-12.95852,,,-23.70755
Montana,2010,Private More Selective,-0.2934001,-3.45663,-12.90407,-16.50273,-2.944476,-0.1421336,14.76431
Montana,2011,Private More Selective,0.6088541,-3.109952,-13.11208,-15.27905,-2.316995,0.2247937,29.71317
Montana,2012,Private More Selective,0.5772612,-3.131032,-13.26085,-15.51264,-2.093374,0.1472047,29.94424
Montana,2013,Private More Selective,0.5412233,-3.410639,-13.16163,-14.64214,-1.762275,0.086021,28.58472
Montana,2014,Private More Selective,0.3699568,-3.250663,-13.28126,-14.15131,-1.737362,0.0780917,28.09978
Montana,2015,Private More Selective,0.0092744,-3.234567,-13.20176,-13.94408,-1.273944,0.0745518,28.9536
Montana,2016,Private More Selective,-0.0030778,-3.493024,-13.63702,-13.96793,-0.9040037,-0.0553826,29.03119
Montana,2017,Private More Selective,-0.2842283,-3.561482,-13.3031,-15.06946,-0.468446,0.020694,30.26019
Montana,2009,Private Selective,-3.453421,0.2824007,1.663983,-0.8963742,-1.907719,,-5.483741
Montana,2010,Private Selective,-4.212936,-0.1535264,0.7634979,-0.8001475,-3.018966,-0.0997547,0.0396943
Montana,2011,Private Selective,-5.232382,0.6871746,0.5762952,-0.390814,-1.648772,0.3181697,-1.067661
Montana,2012,Private Selective,-5.511046,0.6291234,1.587844,0.0762023,-1.026518,0.5688221,-2.866852
Montana,2013,Private Selective,-5.444304,0.5345441,1.259169,-0.015804,-0.551487,0.4744009,-2.514692
Montana,2014,Private Selective,-5.54034,0.6607175,1.547451,-0.5123677,1.231772,0.4275745,-4.085337
Montana,2015,Private Selective,-5.696805,0.7157906,1.570337,-0.4889164,1.54447,0.4495524,-5.096589
Montana,2016,Private Selective,-4.940181,1.482403,1.039222,1.023263,-0.0047578,0.8255284,-6.492667
Montana,2017,Private Selective,-4.991057,1.508522,1.56314,1.296583,0.9627116,0.5655343,-6.940354
Montana,2009,Public More Selective,-5.686704,-0.2731573,-0.6032333,-1.623276,,,-2.897561
Montana,2010,Public More Selective,-6.204762,-0.0820715,-0.2652652,-1.440198,-0.7908911,-0.1019577,4.741819
Montana,2011,Public More Selective,-6.083908,-0.2888281,-0.0983523,-1.768234,0.3666954,-0.1791202,3.236119
Montana,2012,Public More Selective,-6.019905,-0.1828308,-0.1213729,-1.473609,-0.0177307,-0.0767003,3.325108
Montana,2013,Public More Selective,-6.649747,-0.0924415,-0.0090596,-1.554067,-0.2465152,-0.0324248,4.376376
Montana,2014,Public More Selective,-6.690794,-0.3346025,-0.0541682,-1.888622,-0.4748842,0.0135157,2.810688
Montana,2015,Public More Selective,-6.499533,-0.4838031,-0.1333967,-1.514597,-0.3847827,0.0281118,3.467791
Montana,2016,Public More Selective,-6.253007,-0.4408026,-0.0716943,-1.344673,-0.1080496,0.0309831,2.248568
Montana,2017,Public More Selective,-5.998299,-0.4848256,-0.2699087,-1.479657,0.1270793,0.0298416,3.209934
Montana,2009,Public Nonselective,3.575876,0.3556655,-0.9759626,-1.490407,,,-5.334961
Montana,2010,Public Nonselective,2.189696,0.6352618,-0.7550953,-3.092067,-3.885883,-0.1405383,-2.675813
Montana,2011,Public Nonselective,1.283666,0.9661703,-0.7727457,-4.041183,-3.186498,-0.0420198,-1.08698
Montana,2012,Public Nonselective,-0.6335884,0.9701954,0.0420759,-3.523631,-2.670264,0.0487901,0.0712156
Montana,2013,Public Nonselective,-1.778833,0.9963565,-0.299914,-2.77723,-3.07233,0.1322723,0.5002618
Montana,2014,Public Nonselective,0.6969355,1.034535,-0.751303,-3.169481,-2.939615,0.2721701,-0.4149258
Montana,2015,Public Nonselective,1.254572,0.306655,0.1867587,-3.123902,-2.682756,0.4743567,-1.763374
Montana,2016,Public Nonselective,1.348071,0.1288933,0.6061951,-2.456415,-3.432139,0.4560846,0.2013803
Montana,2017,Public Nonselective,-0.842461,-0.1032644,-0.1854189,-2.073345,2.503407,0.5750425,-1.226199
Montana,2009,Public Selective,-2.79192,0.5821713,0.2357032,-1.167234,,,-1.430749
Montana,2010,Public Selective,-2.114385,-0.0665687,0.2050353,-0.7725909,-0.9450425,0.225856,1.677902
Montana,2011,Public Selective,-1.988629,-0.5466602,0.2858417,-1.269095,0.7409887,0.0694832,0.8465002
Montana,2012,Public Selective,-3.095614,-0.4056664,0.1153047,-1.060109,0.785831,0.2122647,1.429897
Montana,2013,Public Selective,-2.676927,-0.1503586,0.2227255,-0.689442,0.7604702,0.1606848,-2.651829
Montana,2014,Public Selective,-2.837195,-0.2421657,0.3488584,-0.9100637,0.3755705,0.1922752,-2.265716
Montana,2015,Public Selective,-2.474244,-0.3243234,0.2563857,-0.6127298,0.341857,0.2023032,-2.381407
Montana,2016,Public Selective,-2.130099,-0.4182793,0.5013286,-0.1417497,-0.0050823,0.220893,-2.792622
Montana,2017,Public Selective,-1.901666,-0.4735748,0.5499253,-0.3705814,0.1635548,0.2642929,-2.71494
Nebraska,2012,For-Profit,1.364689,-1.484418,20.91465,-3.383792,2.790349,1.103074,-18.39543
Nebraska,2013,For-Profit,-0.0682753,-2.186301,14.85212,-2.921645,3.341718,0.8504314,-11.15117
Nebraska,2017,For-Profit,-0.2290956,-2.364764,8.204497,-3.751874,-1.232259,-0.1391407,-16.56487
Nebraska,2009,Private More Selective,0.0772807,3.579803,-10.42722,-13.35652,-0.8263888,,25.30122
Nebraska,2010,Private More Selective,-0.34791,2.488095,-10.49942,-14.32888,-0.5948249,0.0845076,26.8754
Nebraska,2011,Private More Selective,-0.2947108,2.65814,-10.92784,-13.4656,-0.2184576,0.0645803,24.02373
Nebraska,2012,Private More Selective,-0.4481619,2.673576,-11.29288,-13.342,0.0401002,0.0867795,24.22291
Nebraska,2013,Private More Selective,-0.5009541,2.414736,-11.33894,-12.85897,-0.0109648,0.0523927,24.29241
Nebraska,2014,Private More Selective,-0.508715,2.318799,-11.34514,-12.67986,-0.1678752,0.0712204,24.08422
Nebraska,2015,Private More Selective,-0.5427892,2.781473,-11.74052,-12.34084,0.0169798,0.1186165,23.61511
Nebraska,2016,Private More Selective,-0.5772387,2.148615,-11.67549,-11.75805,0.1792406,0.1156131,23.0889
Nebraska,2017,Private More Selective,-0.5430329,1.950116,-11.08796,-12.36551,0.357342,0.1103034,23.44521
Nebraska,2009,Private Nonselective,0.9262406,0.2115392,3.46799,-1.459011,-2.110368,,-5.429926
Nebraska,2010,Private Nonselective,-0.3768165,-0.0136031,5.641385,-4.106813,-1.898007,0.1520209,-1.395869
Nebraska,2011,Private Nonselective,-0.2915397,-0.286899,5.011985,-3.410079,-0.8729261,0.2659473,-10.04453
Nebraska,2012,Private Nonselective,-0.4135329,-0.5861049,3.07214,-3.733164,-0.5572793,0.3915495,-12.14728
Nebraska,2013,Private Nonselective,-0.4942887,-0.4816683,2.524334,-4.510571,0.3954264,0.2433801,-12.17471
Nebraska,2014,Private Nonselective,-0.4745936,-0.8833536,2.009891,-3.628747,-0.0914973,0.2601246,-10.11752
Nebraska,2015,Private Nonselective,-0.4092252,-1.037347,0.9126016,3.812,1.859827,0.1865198,-16.65511
Nebraska,2016,Private Nonselective,-0.3186028,-0.9306211,0.9882535,2.393301,1.23281,0.4757979,-17.58648
Nebraska,2017,Private Nonselective,-0.3810776,-0.0022531,1.262325,2.668759,0.9976612,0.3426209,-17.51919
Nebraska,2009,Private Selective,-0.2577538,-0.7225067,-0.7748041,-3.593501,-1.598375,,7.050981
Nebraska,2010,Private Selective,-0.5494304,-1.24633,-0.3385767,-4.1928,-1.583277,0.1480938,9.096376
Nebraska,2011,Private Selective,-0.578195,-0.9586855,-0.5594337,-3.83683,-1.421975,0.2478856,7.295843
Nebraska,2012,Private Selective,-0.525717,-1.075425,-0.3235678,-3.933256,-1.701835,0.2234733,5.873413
Nebraska,2013,Private Selective,-0.3522506,-1.118271,0.2539769,-4.042877,-1.015961,0.2039819,5.618372
Nebraska,2014,Private Selective,-0.4556783,-1.178581,0.4511414,-3.152884,-0.9081222,0.1225669,4.930612
Nebraska,2015,Private Selective,-0.1927322,-1.506003,0.202309,-1.653954,-0.6910775,0.2443459,0.5810441
Nebraska,2016,Private Selective,-0.2404782,-1.652693,0.5188652,-2.039211,-0.8484643,0.2670867,1.332873
Nebraska,2017,Private Selective,-0.2770588,-1.781135,-0.1239136,-2.215588,0.26459,0.2557123,1.771523
Nebraska,2009,Public More Selective,-0.2318054,0.9000505,-2.012192,-4.17328,,,3.301775
Nebraska,2010,Public More Selective,-0.8062952,-0.1140967,-2.852818,-6.872827,-1.241455,-0.0299775,10.69421
Nebraska,2011,Public More Selective,-0.6593333,0.0370843,-2.675558,-6.379447,-1.081484,-0.0477399,6.636172
Nebraska,2012,Public More Selective,-0.7942485,-0.0366408,-3.040505,-6.665011,-0.5280632,-0.0102252,6.341958
Nebraska,2013,Public More Selective,-0.7712585,-0.2295656,-3.020133,-6.776099,-0.2751799,-0.0237945,5.75217
Nebraska,2014,Public More Selective,-0.9118803,-0.1797836,-3.139051,-6.822027,-0.1001777,-0.0015674,4.026258
Nebraska,2015,Public More Selective,-0.805373,-0.3378808,-3.374678,-6.438996,0.4437545,-0.0026507,3.447431
Nebraska,2016,Public More Selective,-0.7370969,-0.4668532,-3.152387,-6.356476,0.4051268,-0.0349954,2.897048
Nebraska,2017,Public More Selective,-0.6448037,-0.405092,-3.265301,-6.068892,0.4342535,-0.0522219,2.207333
Nebraska,2009,Public Nonselective,-0.3501447,-0.9789368,-4.97707,-5.799334,,,-6.580962
Nebraska,2010,Public Nonselective,-0.2481025,-0.4347911,-3.07712,-6.493751,-1.90815,-0.0667746,13.19759
Nebraska,2011,Public Nonselective,0.0443837,-0.5740978,-2.49008,-6.405732,-1.765934,-0.0454197,11.43064
Nebraska,2012,Public Nonselective,-0.1344528,-1.483979,-1.022221,-6.769573,-0.9455748,0.2455173,9.964896
Nebraska,2013,Public Nonselective,-0.3007869,-1.409824,-1.847559,-6.422093,-0.6008565,0.215186,11.32496
Nebraska,2014,Public Nonselective,-0.708942,-1.686934,-0.4586546,-5.463228,-0.558342,0.099258,8.936148
Nebraska,2015,Public Nonselective,-0.0454889,-1.683629,-0.6876928,-4.743901,-1.117653,0.0978283,8.701469
Nebraska,2016,Public Nonselective,-0.429508,-1.65314,-0.3603221,-4.453543,0.3086121,-0.0987175,7.439298
Nebraska,2017,Public Nonselective,-0.385536,-2.453169,-0.9266084,-5.037246,0.4399696,-0.0028237,8.594577
Nebraska,2009,Public Selective,-0.1138573,-0.2026177,-1.565705,-3.940991,-1.602924,,2.263115
Nebraska,2010,Public Selective,-0.6688358,-0.7214859,-0.6720227,-5.182178,-1.477634,-0.0323105,6.377365
Nebraska,2011,Public Selective,-0.4460799,-0.6305864,-0.3359536,-4.213335,-1.060465,-0.0101621,1.493059
Nebraska,2012,Public Selective,-0.5340528,-0.6797159,-0.325292,-3.713531,-0.8618552,0.0169057,1.665488
Nebraska,2013,Public Selective,-0.6503674,-0.8297126,-0.6021801,-2.924771,-0.220676,0.0545288,0.314513
Nebraska,2014,Public Selective,-0.616541,-0.3645755,-0.3092804,-3.090685,0.2043026,0.0373001,0.0595259
Nebraska,2015,Public Selective,-0.5265979,-0.3354801,-0.7755055,-2.267812,0.9837989,0.0563194,-0.706616
Nebraska,2016,Public Selective,-0.5049034,-0.4466663,-0.7858415,-1.499079,1.110609,0.0286169,-1.009362
Nebraska,2017,Public Selective,-0.5190814,-0.3562135,-0.7781084,-1.174779,1.127446,-0.0118091,-1.002669
Nevada,2009,For-Profit,-0.3323544,1.75962,2.189634,-17.40505,-1.418703,,-13.5935
Nevada,2010,For-Profit,-0.1456373,-2.17623,4.316677,-12.49652,-3.13352,0.9720192,-8.857241
Nevada,2011,For-Profit,0.0048436,-2.661939,3.730532,-14.05707,-1.340665,1.266157,-15.33018
Nevada,2012,For-Profit,-0.266641,-3.801831,2.01901,-11.44434,-1.99361,1.212549,-16.2542
Nevada,2013,For-Profit,-0.1792369,-3.102804,2.834002,-10.87666,-1.650139,1.032147,-14.76744
Nevada,2014,For-Profit,-0.3023946,-3.739676,-2.969259,-9.388346,-3.65029,0.3301486,-18.16919
Nevada,2015,For-Profit,0.7193517,-0.0159887,6.870997,-6.600185,-3.44956,0.3242254,-3.55608
Nevada,2016,For-Profit,0.5869977,-1.066308,3.601845,-3.562023,-3.998835,0.0257107,-6.563265
Nevada,2017,For-Profit,0.7510347,-2.822778,4.658572,-3.975822,-4.975442,1.360178,-9.115013
Nevada,2009,Private Nonselective,-1.148116,41.95544,12.12749,-28.2757,-1.221156,,-23.28816
Nevada,2010,Private Nonselective,-0.9678147,40.57853,1.270488,-26.11207,-0.0880174,0.2571847,-6.070828
Nevada,2011,Private Nonselective,-0.0654489,34.29692,-3.161952,-24.9345,0.4645281,0.2761423,-4.027715
Nevada,2012,Private Nonselective,2.207817,28.54477,-6.375436,-25.13844,1.0318,-0.3439402,7.45048
Nevada,2013,Private Nonselective,0.1021913,32.54134,-7.994474,-25.77329,-0.1375165,-0.020248,9.169841
Nevada,2014,Private Nonselective,-0.0183649,26.38024,-5.135786,-24.32972,1.616294,0.4349017,8.185575
Nevada,2015,Private Nonselective,-0.4182816,26.4355,-6.545852,-21.90657,-0.3497921,-0.1139779,12.30786
Nevada,2016,Private Nonselective,-0.4304292,29.89965,-7.111469,-23.63344,-1.895187,-0.04017,12.77821
Nevada,2017,Private Nonselective,0.0351921,30.89648,-6.918568,-23.89356,-2.454152,0.0050355,11.48024
Nevada,2009,Private Selective,2.582728,-8.118842,-3.909197,-18.09107,,,27.31705
Nevada,2010,Private Selective,1.722135,-7.985827,-4.219871,-19.33192,-5.50588,0.5146268,35.9268
Nevada,2011,Private Selective,1.745124,-8.192576,-4.191817,-20.90361,-4.831159,-0.0345709,35.87496
Nevada,2012,Private Selective,1.168018,-8.495179,-4.283744,-24.64281,-5.140583,-0.030692,34.16851
Nevada,2013,Private Selective,1.460539,-8.761247,-4.738015,-26.02205,-5.54053,0.035629,31.67879
Nevada,2014,Private Selective,3.6995,-8.109772,-3.744689,-26.66376,-5.895231,0.2860154,32.5703
Nevada,2015,Private Selective,2.190718,-6.651995,-2.83845,-23.78472,-6.151927,0.4615258,33.24783
Nevada,2016,Private Selective,2.16545,-6.750122,-2.30862,-24.64491,-6.281001,1.107739,37.73329
Nevada,2017,Private Selective,2.10178,-7.081124,-2.81621,-25.23657,-6.713003,1.041429,40.1822
Nevada,2009,Public Nonselective,0.0869453,6.850336,-1.674029,-16.47799,0.7277269,,12.41782
Nevada,2010,Public Nonselective,0.5000715,3.842411,1.748127,-9.675143,-1.056039,1.018538,17.15955
Nevada,2011,Public Nonselective,0.5669725,2.937257,1.585248,-13.20883,0.3162436,0.9137436,11.39509
Nevada,2012,Public Nonselective,0.2146162,2.914777,0.3583379,-13.93808,0.0260998,1.085349,13.49263
Nevada,2013,Public Nonselective,0.0692139,2.065204,0.2951741,-11.22976,1.363279,0.9423487,10.99102
Nevada,2014,Public Nonselective,-0.1029931,2.68867,0.43208,-10.07658,-0.6172795,0.9423147,11.91676
Nevada,2015,Public Nonselective,-0.2059806,2.671476,-1.570934,-7.734323,-0.2660144,0.6863984,11.41563
Nevada,2016,Public Nonselective,0.056537,4.284305,-2.49445,-5.98965,0.0542089,1.007928,7.561603
Nevada,2017,Public Nonselective,0.0809829,3.875589,-2.593886,-1.138189,0.1054104,0.4637254,5.620888
Nevada,2009,Public Selective,-0.493963,9.050281,-1.452619,-14.17867,0.3727988,,10.51938
Nevada,2010,Public Selective,-0.4336279,6.090013,-0.765658,-11.41056,-0.6290804,1.09036,14.95849
Nevada,2011,Public Selective,-0.5353816,6.265141,-1.67077,-12.43991,1.282466,0.7096077,9.031713
Nevada,2012,Public Selective,-0.708454,6.145125,-1.591934,-10.59689,1.593676,0.6882792,7.376706
Nevada,2013,Public Selective,-0.803993,6.461424,-1.852812,-9.211535,2.467036,0.6167022,6.938191
Nevada,2014,Public Selective,-0.8770035,5.87568,-1.735702,-7.594802,3.221626,0.3628315,6.521852
Nevada,2015,Public Selective,-0.9163199,5.843295,-1.70836,-6.739387,3.270294,0.3120444,6.433166
Nevada,2016,Public Selective,-0.9423561,6.104403,-1.825065,-6.357441,3.553307,0.1047733,6.135717
Nevada,2017,Public Selective,-0.9477894,6.366195,-1.710082,-5.820999,3.877347,0.0618354,5.649413
New Hampshire,2009,For-Profit,0.1139752,-2.808537,-3.038144,-7.012239,-1.829283,,-9.084129
New Hampshire,2010,For-Profit,-0.3683065,-4.711248,-3.032111,-9.626778,-3.08664,1.678843,-2.860677
New Hampshire,2011,For-Profit,0.0604134,-3.226233,-3.784929,-8.449511,-2.341768,-0.0589408,-13.25617
New Hampshire,2012,For-Profit,-0.0837223,-3.891081,-3.528763,-8.874566,-2.500043,0.1218733,-27.01442
New Hampshire,2013,For-Profit,0.0717209,-2.189957,0.7297069,-6.40579,0.0046894,0.1105393,-2.331477
New Hampshire,2014,For-Profit,0.3693547,-1.537339,0.1333572,-6.41611,0.7166755,0.1005305,5.690706
New Hampshire,2015,For-Profit,-0.1204229,-1.275079,1.657968,-5.354795,1.466512,-0.0461133,-0.1239777
New Hampshire,2009,Private More Selective,1.965941,6.554662,-7.220778,-10.92068,,,7.924646
New Hampshire,2010,Private More Selective,1.333774,5.906899,-7.489096,-11.70374,-1.5998,-0.0827323,10.17064
New Hampshire,2011,Private More Selective,0.9614398,5.510396,-7.865488,-11.24005,-0.3652692,-0.0925976,6.137942
New Hampshire,2012,Private More Selective,0.8067372,5.420724,-8.492047,-12.17394,0.1809607,-0.1257759,2.923088
New Hampshire,2013,Private More Selective,0.5054731,5.179152,-8.883566,-12.67525,1.020966,-0.1387354,4.304997
New Hampshire,2014,Private More Selective,0.6258033,5.041521,-8.844574,-12.62742,0.576656,-0.0914782,6.294262
New Hampshire,2015,Private More Selective,0.6833597,5.804903,-8.819738,-12.78609,0.5524575,-0.042215,7.965441
New Hampshire,2016,Private More Selective,0.7135382,5.878682,-8.796118,-12.2185,0.374062,-0.0254356,10.6418
New Hampshire,2017,Private More Selective,0.3962781,5.655184,-8.824006,-11.78151,0.4883517,0.0307078,11.46671
New Hampshire,2009,Private Nonselective,0.2935036,-2.690044,-5.374894,-6.961075,-1.51098,,11.48337
New Hampshire,2010,Private Nonselective,0.1482825,-3.706845,-5.86868,-8.966104,-2.546485,-0.0248929,14.54435
New Hampshire,2011,Private Nonselective,0.1749046,-3.907162,-5.922716,-7.268649,-2.274489,-0.0286122,8.869159
New Hampshire,2012,Private Nonselective,0.0275685,-3.986004,-5.957695,-7.992164,-2.128488,0.0133043,10.06982
New Hampshire,2013,Private Nonselective,0.0171292,-3.719966,-5.592196,-7.229065,-1.880126,0.0604376,10.77308
New Hampshire,2014,Private Nonselective,0.3005149,-3.858164,-4.927692,-8.806662,-1.507553,0.1721672,13.1687
New Hampshire,2015,Private Nonselective,-0.0068163,-3.525936,-4.127355,-7.68053,-1.262683,0.1893825,11.79078
New Hampshire,2016,Private Nonselective,0.1228565,-3.589449,-3.521962,-6.924839,0.3036609,0.0881572,10.00503
New Hampshire,2017,Private Nonselective,0.0996176,-3.855108,-4.07348,-9.127592,0.3767011,0.0867796,10.43003
New Hampshire,2009,Private Selective,-0.0740692,-3.247349,-4.861352,-7.531425,-1.53743,,-18.86121
New Hampshire,2010,Private Selective,-0.0680825,-4.005589,-4.972409,-9.63099,-2.964417,-0.0253979,-16.1686
New Hampshire,2011,Private Selective,-0.0139376,-4.450089,-5.262358,-9.359107,-2.68924,-0.0011662,-30.76816
New Hampshire,2012,Private Selective,-0.0763803,-4.655844,-5.040363,-9.657252,-2.888608,0.0000742,-40.22381
New Hampshire,2013,Private Selective,0.2104932,-4.507206,-1.15567,-9.123652,-2.847615,0.012396,-33.63516
New Hampshire,2014,Private Selective,0.1109066,-4.774134,-0.7366413,-8.549183,-3.023094,0.0334226,-37.80156
New Hampshire,2015,Private Selective,0.2565145,-4.656809,4.372557,-5.74776,-2.442591,0.1616,-20.5139
New Hampshire,2016,Private Selective,0.2695489,-4.505804,7.439759,-4.350167,-1.907009,0.2272377,-10.9942
New Hampshire,2017,Private Selective,0.3311122,-4.204854,7.821308,-3.660295,-1.69109,0.2848385,-5.999248
New Hampshire,2009,Public More Selective,,,,,,,
New Hampshire,2010,Public More Selective,-0.0989266,-0.2108792,-0.3881254,-1.37925,-0.1530506,-0.0142639,-1.004362
New Hampshire,2011,Public More Selective,0.034736,-0.0365119,-0.3247463,-1.59547,-0.1544237,-0.0250732,-2.421939
New Hampshire,2012,Public More Selective,0.1608831,-0.2198489,-0.4218872,-1.662072,-0.2657184,-0.0055448,-5.127555
New Hampshire,2013,Public More Selective,0.1351551,-0.4614098,-0.5502355,-1.305159,-0.3829183,-0.0095279,-8.123427
New Hampshire,2014,Public More Selective,0.04174,-0.6369792,-0.6968532,-1.242429,-0.5660671,-0.0350955,-6.520182
New Hampshire,2015,Public More Selective,0.0108713,-0.725832,-0.6869462,-1.194327,-0.6169869,-0.0270233,-6.458521
New Hampshire,2016,Public More Selective,0.0499811,-0.6816523,-0.7166058,-1.346178,-0.6643752,-0.0260086,-5.310822
New Hampshire,2017,Public More Selective,0.0083792,-0.6324425,-1.058346,-1.537422,-0.8025355,-0.0151195,-3.425652
New Hampshire,2009,Public Nonselective,0.2634369,-1.183222,-1.11305,-2.269772,-0.2179756,,-6.471633
New Hampshire,2010,Public Nonselective,0.1568143,-1.960228,-1.185808,-2.963132,-1.384381,-0.0116364,-10.03691
New Hampshire,2011,Public Nonselective,0.014747,-1.49654,-0.6413285,-1.973319,-0.5574702,-0.0315196,-7.543559
New Hampshire,2012,Public Nonselective,0.1956467,-1.528465,-0.3610081,-2.120603,-0.4936649,-0.0120926,-8.004892
New Hampshire,2013,Public Nonselective,0.2548814,-1.278125,-0.106528,-1.816915,-0.5524091,-0.0339419,-8.808877
New Hampshire,2014,Public Nonselective,0.1236871,-1.361509,-0.2717219,-1.778668,-0.4298275,-0.0246688,-6.027324
New Hampshire,2015,Public Nonselective,0.1595064,-1.266593,0.0109341,-2.332361,-0.7386448,0.0261613,-4.885759
New Hampshire,2016,Public Nonselective,0.3456958,-1.523253,0.3589013,-2.71525,-0.9315308,0.0854606,-3.384572
New Hampshire,2017,Public Nonselective,0.3224294,-1.708622,0.1982526,-2.356868,-0.801375,0.0562995,-2.8523
New Hampshire,2009,Public Selective,-0.1297791,-0.9108635,-1.165056,-1.726854,-0.3521953,,0.9635059
New Hampshire,2010,Public Selective,-0.0833421,-1.624204,-0.9542478,-1.813623,-0.8951403,-0.0131298,0.1754104
New Hampshire,2011,Public Selective,-0.0164233,-1.437448,-0.8718554,-1.379644,-0.5253947,-0.0311395,-3.242232
New Hampshire,2012,Public Selective,0.0641519,-1.496804,-0.7264724,-1.223149,-0.4968485,0.0065222,-5.297125
New Hampshire,2013,Public Selective,0.0137825,-1.377093,-0.7755737,-1.270318,-0.3066344,-0.0155843,-7.232996
New Hampshire,2014,Public Selective,0.0338921,-1.371867,-0.8111404,-0.992571,-0.0075674,-0.0059937,-4.155684
New Hampshire,2015,Public Selective,0.019628,-1.357006,-0.8396147,-0.7578158,-0.1918052,0.0186505,-2.451237
New Hampshire,2016,Public Selective,0.0560747,-1.219059,-0.7944536,-1.030521,-0.2759025,0.0287426,-2.221443
New Hampshire,2017,Public Selective,0.0568287,-1.202267,-0.5666305,-0.9676974,-0.4593103,0.0374133,-1.824454
New Jersey,2009,For-Profit,0.1957195,-1.522931,10.23488,15.7643,-1.693655,,-25.21016
